Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
[253]    0.0    0.00    0.00      42         std::vector<tlm::tlm_fw_transport_if<tlm::tlm_base_protocol_types>*, std::allocator<tlm::tlm_fw_transport_if<tlm::tlm_base_protocol_types>*> >::size() const [253]
-----------------------------------------------
                0.00    0.00      42/42          tlm::tlm_fw_transport_if<tlm::tlm_base_protocol_types>** std::__copy_move_a2<false, tlm::tlm_fw_transport_if<tlm::tlm_base_protocol_types>**, tlm::tlm_fw_transport_if<tlm::tlm_base_protocol_types>**>(tlm::tlm_fw_transport_if<tlm::tlm_base_protocol_types>**, tlm::tlm_fw_transport_if<tlm::tlm_base_protocol_types>**, tlm::tlm_fw_transport_if<tlm::tlm_base_protocol_types>**) [315]
[254]    0.0    0.00    0.00      42         std::__niter_base<tlm::tlm_fw_transport_if<tlm::tlm_base_protocol_types>**, false>::__b(tlm::tlm_fw_transport_if<tlm::tlm_base_protocol_types>**) [254]
-----------------------------------------------
                0.00    0.00      41/41          sc_core::sc_process_handle::sc_process_handle(sc_core::sc_process_handle const&) [256]
[255]    0.0    0.00    0.00      41         sc_core::sc_process_b::reference_increment() [255]
-----------------------------------------------
                0.00    0.00       2/41          sc_core::sc_process_handle sc_core::sc_spawn<sc_boost::_bi::bind_t<void, sc_boost::_mfi::mf0<void, tlm_utils::simple_target_socket_tagged_b<SimpleBusAT<2, 3>, 32u, tlm::tlm_base_protocol_types, (sc_core::sc_port_policy)0>::fw_process>, sc_boost::_bi::list1<sc_boost::_bi::value<tlm_utils::simple_target_socket_tagged_b<SimpleBusAT<2, 3>, 32u, tlm::tlm_base_protocol_types, (sc_core::sc_port_policy)0>::fw_process*> > > >(sc_boost::_bi::bind_t<void, sc_boost::_mfi::mf0<void, tlm_utils::simple_target_socket_tagged_b<SimpleBusAT<2, 3>, 32u, tlm::tlm_base_protocol_types, (sc_core::sc_port_policy)0>::fw_process>, sc_boost::_bi::list1<sc_boost::_bi::value<tlm_utils::simple_target_socket_tagged_b<SimpleBusAT<2, 3>, 32u, tlm::tlm_base_protocol_types, (sc_core::sc_port_policy)0>::fw_process*> > >, char const*, sc_core::sc_spawn_options const*) [651]
                0.00    0.00       3/41          example_system_top::example_system_top(sc_core::sc_module_name) [810]
                0.00    0.00       3/41          at_target_1_phase::at_target_1_phase(sc_core::sc_module_name, unsigned int, char const*, unsigned long long, unsigned int, sc_core::sc_time, sc_core::sc_time, sc_core::sc_time) [804]
                0.00    0.00       3/41          at_target_2_phase::at_target_2_phase(sc_core::sc_module_name, unsigned int, char const*, unsigned long long, unsigned int, sc_core::sc_time, sc_core::sc_time, sc_core::sc_time) [806]
                0.00    0.00       6/41          SimpleBusAT<2, 3>::SimpleBusAT(sc_core::sc_module_name) [802]
                0.00    0.00       6/41          at_target_4_phase::at_target_4_phase(sc_core::sc_module_name, unsigned int, char const*, unsigned long long, unsigned int, sc_core::sc_time, sc_core::sc_time, sc_core::sc_time) [808]
                0.00    0.00       6/41          traffic_generator::traffic_generator(sc_core::sc_module_name, unsigned int, unsigned long long, unsigned long long, unsigned int) [638]
                0.00    0.00      12/41          select_initiator::select_initiator(sc_core::sc_module_name, unsigned int, sc_core::sc_time) [634]
[256]    0.0    0.00    0.00      41         sc_core::sc_process_handle::sc_process_handle(sc_core::sc_process_handle const&) [256]
                0.00    0.00      41/41          sc_core::sc_process_b::reference_increment() [255]
-----------------------------------------------
                0.00    0.00      20/40          std::vector<sc_core::sc_event const*, std::allocator<sc_core::sc_event const*> >::_M_insert_aux(__gnu_cxx::__normal_iterator<sc_core::sc_event const**, std::vector<sc_core::sc_event const*, std::allocator<sc_core::sc_event const*> > >, sc_core::sc_event const* const&) [747]
                0.00    0.00      20/40          __gnu_cxx::__normal_iterator<sc_core::sc_event const**, std::vector<sc_core::sc_event const*, std::allocator<sc_core::sc_event const*> > >::difference_type __gnu_cxx::operator-<sc_core::sc_event const**, std::vector<sc_core::sc_event const*, std::allocator<sc_core::sc_event const*> > >(__gnu_cxx::__normal_iterator<sc_core::sc_event const**, std::vector<sc_core::sc_event const*, std::allocator<sc_core::sc_event const*> > > const&, __gnu_cxx::__normal_iterator<sc_core::sc_event const**, std::vector<sc_core::sc_event const*, std::allocator<sc_core::sc_event const*> > > const&) [335]
[257]    0.0    0.00    0.00      40         __gnu_cxx::__normal_iterator<sc_core::sc_event const**, std::vector<sc_core::sc_event const*, std::allocator<sc_core::sc_event const*> > >::base() const [257]
-----------------------------------------------
                0.00    0.00      40/40          std::vector<sc_core::sc_event const*, std::allocator<sc_core::sc_event const*> >::_M_check_len(unsigned long, char const*) const [341]
[258]    0.0    0.00    0.00      40         std::vector<sc_core::sc_event const*, std::allocator<sc_core::sc_event const*> >::size() const [258]
-----------------------------------------------
                0.00    0.00      40/40          sc_core::sc_event const** std::copy<sc_core::sc_event const**, sc_core::sc_event const**>(sc_core::sc_event const**, sc_core::sc_event const**, sc_core::sc_event const**) [294]
[259]    0.0    0.00    0.00      40         std::__miter_base<sc_core::sc_event const**, false>::__b(sc_core::sc_event const**) [259]
-----------------------------------------------
                0.00    0.00       2/36          std::_Deque_iterator<tlm::tlm_generic_payload*, tlm::tlm_generic_payload* const&, tlm::tlm_generic_payload* const*>::_S_buffer_size() [734]
                0.00    0.00       6/36          std::_Deque_base<tlm::tlm_generic_payload*, std::allocator<tlm::tlm_generic_payload*> >::_M_deallocate_node(tlm::tlm_generic_payload**) [455]
                0.00    0.00       6/36          std::_Deque_base<tlm::tlm_generic_payload*, std::allocator<tlm::tlm_generic_payload*> >::_M_allocate_node() [454]
                0.00    0.00       8/36          std::_Deque_base<tlm::tlm_generic_payload*, std::allocator<tlm::tlm_generic_payload*> >::_M_initialize_map(unsigned long) [580]
                0.00    0.00      14/36          std::_Deque_iterator<tlm::tlm_generic_payload*, tlm::tlm_generic_payload*&, tlm::tlm_generic_payload**>::_S_buffer_size() [312]
[260]    0.0    0.00    0.00      36         std::__deque_buf_size(unsigned long) [260]
-----------------------------------------------
                0.00    0.00       4/34          std::vector<sc_core::sc_fifo_out_if<tlm::tlm_generic_payload*>*, std::allocator<sc_core::sc_fifo_out_if<tlm::tlm_generic_payload*>*> >::_M_check_len(unsigned long, char const*) const [569]
                0.00    0.00       4/34          std::vector<sc_core::sc_fifo_in_if<tlm::tlm_generic_payload*>*, std::allocator<sc_core::sc_fifo_in_if<tlm::tlm_generic_payload*>*> >::_M_check_len(unsigned long, char const*) const [568]
                0.00    0.00       4/34          std::_Deque_base<tlm::tlm_generic_payload*, std::allocator<tlm::tlm_generic_payload*> >::_M_initialize_map(unsigned long) [580]
                0.00    0.00       5/34          std::vector<tlm::tlm_bw_transport_if<tlm::tlm_base_protocol_types>*, std::allocator<tlm::tlm_bw_transport_if<tlm::tlm_base_protocol_types>*> >::_M_check_len(unsigned long, char const*) const [500]
                0.00    0.00       7/34          std::vector<tlm::tlm_fw_transport_if<tlm::tlm_base_protocol_types>*, std::allocator<tlm::tlm_fw_transport_if<tlm::tlm_base_protocol_types>*> >::_M_check_len(unsigned long, char const*) const [435]
                0.00    0.00      10/34          std::vector<sc_core::sc_event const*, std::allocator<sc_core::sc_event const*> >::_M_check_len(unsigned long, char const*) const [341]
[261]    0.0    0.00    0.00      34         unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [261]
-----------------------------------------------
                0.00    0.00       1/33          SimpleBusAT<2, 3>::ResponseThread() [830]
                0.00    0.00      32/33          SimpleBusAT<2, 3>::RequestThread() [828]
[262]    0.0    0.00    0.00      33         at_target_1_phase::nb_transport_fw(tlm::tlm_generic_payload&, tlm::tlm_phase&, sc_core::sc_time&) [262]
                0.00    0.00     128/2955        sc_core::operator<<(std::ostream&, sc_core::sc_time const&) [7]
                0.00    0.00      65/1509        report::print(tlm::tlm_phase) [19]
                0.00    0.00      33/2860        tlm::tlm_phase::operator unsigned int() const [9]
                0.00    0.00      32/866         sc_core::sc_time::operator+=(sc_core::sc_time const&) [39]
                0.00    0.00      32/771         report::print(tlm::tlm_sync_enum) [44]
                0.00    0.00      31/128         memory::operation(tlm::tlm_generic_payload&, sc_core::sc_time&) [183]
                0.00    0.00       1/97          memory::get_delay(tlm::tlm_generic_payload&, sc_core::sc_time&) [242]
                0.00    0.00       1/513         tlm_utils::peq_with_get<tlm::tlm_generic_payload>::notify(tlm::tlm_generic_payload&, sc_core::sc_time const&) [68]
                0.00    0.00       1/612         sc_core::sc_time::operator=(sc_core::sc_time const&) [56]
                0.00    0.00       1/259         tlm::tlm_phase::operator=(tlm::tlm_phase_enum) [106]
-----------------------------------------------
                0.00    0.00      33/33          std::_Rb_tree<sc_core::sc_time const, std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*>, std::_Select1st<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> >, std::less<sc_core::sc_time const>, std::allocator<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> > >::_M_insert_equal(std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> const&) [78]
[263]    0.0    0.00    0.00      33         std::_Rb_tree<sc_core::sc_time const, std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*>, std::_Select1st<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> >, std::less<sc_core::sc_time const>, std::allocator<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> > >::_S_key(std::_Rb_tree_node<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> > const*) [263]
                0.00    0.00      33/33          std::_Rb_tree<sc_core::sc_time const, std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*>, std::_Select1st<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> >, std::less<sc_core::sc_time const>, std::allocator<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> > >::_S_value(std::_Rb_tree_node<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> > const*) [265]
                0.00    0.00      33/132         std::_Select1st<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> >::operator()(std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> const&) const [163]
-----------------------------------------------
                0.00    0.00      33/33          std::_Rb_tree<sc_core::sc_time const, std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*>, std::_Select1st<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> >, std::less<sc_core::sc_time const>, std::allocator<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> > >::_M_insert_(std::_Rb_tree_node_base const*, std::_Rb_tree_node_base const*, std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> const&) [73]
[264]    0.0    0.00    0.00      33         std::_Rb_tree<sc_core::sc_time const, std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*>, std::_Select1st<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> >, std::less<sc_core::sc_time const>, std::allocator<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> > >::_S_key(std::_Rb_tree_node_base const*) [264]
                0.00    0.00      33/33          std::_Rb_tree<sc_core::sc_time const, std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*>, std::_Select1st<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> >, std::less<sc_core::sc_time const>, std::allocator<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> > >::_S_value(std::_Rb_tree_node_base const*) [266]
                0.00    0.00      33/132         std::_Select1st<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> >::operator()(std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> const&) const [163]
-----------------------------------------------
                0.00    0.00      33/33          std::_Rb_tree<sc_core::sc_time const, std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*>, std::_Select1st<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> >, std::less<sc_core::sc_time const>, std::allocator<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> > >::_S_key(std::_Rb_tree_node<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> > const*) [263]
[265]    0.0    0.00    0.00      33         std::_Rb_tree<sc_core::sc_time const, std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*>, std::_Select1st<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> >, std::less<sc_core::sc_time const>, std::allocator<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> > >::_S_value(std::_Rb_tree_node<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> > const*) [265]
-----------------------------------------------
                0.00    0.00      33/33          std::_Rb_tree<sc_core::sc_time const, std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*>, std::_Select1st<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> >, std::less<sc_core::sc_time const>, std::allocator<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> > >::_S_key(std::_Rb_tree_node_base const*) [264]
[266]    0.0    0.00    0.00      33         std::_Rb_tree<sc_core::sc_time const, std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*>, std::_Select1st<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> >, std::less<sc_core::sc_time const>, std::allocator<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> > >::_S_value(std::_Rb_tree_node_base const*) [266]
-----------------------------------------------
                0.00    0.00      32/32          sc_core::operator-(sc_core::sc_time const&, sc_core::sc_time const&) [268]
[267]    0.0    0.00    0.00      32         sc_core::sc_time::operator-=(sc_core::sc_time const&) [267]
-----------------------------------------------
                0.00    0.00      32/32          tlm_utils::peq_with_get<tlm::tlm_generic_payload>::get_next_transaction() [34]
[268]    0.0    0.00    0.00      32         sc_core::operator-(sc_core::sc_time const&, sc_core::sc_time const&) [268]
                0.00    0.00      64/3840        sc_core::sc_time::sc_time(sc_core::sc_time const&) [6]
                0.00    0.00      32/32          sc_core::sc_time::operator-=(sc_core::sc_time const&) [267]
-----------------------------------------------
                0.00    0.00      31/31          std::_Rb_tree<sc_core::sc_time const, std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*>, std::_Select1st<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> >, std::less<sc_core::sc_time const>, std::allocator<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> > >::_M_insert_equal(std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> const&) [78]
[269]    0.0    0.00    0.00      31         std::_Rb_tree<sc_core::sc_time const, std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*>, std::_Select1st<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> >, std::less<sc_core::sc_time const>, std::allocator<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> > >::_S_left(std::_Rb_tree_node_base*) [269]
-----------------------------------------------
                0.00    0.00      10/30          __gnu_cxx::new_allocator<sc_core::sc_event const*>::allocate(unsigned long, void const*) [330]
                0.00    0.00      20/30          std::vector<sc_core::sc_event const*, std::allocator<sc_core::sc_event const*> >::max_size() const [284]
[270]    0.0    0.00    0.00      30         __gnu_cxx::new_allocator<sc_core::sc_event const*>::max_size() const [270]
-----------------------------------------------
                0.00    0.00      10/30          sc_core::sc_port_b<tlm::tlm_bw_transport_if<tlm::tlm_base_protocol_types> >::size() const [338]
                0.00    0.00      20/30          std::vector<tlm::tlm_bw_transport_if<tlm::tlm_base_protocol_types>*, std::allocator<tlm::tlm_bw_transport_if<tlm::tlm_base_protocol_types>*> >::_M_check_len(unsigned long, char const*) const [500]
[271]    0.0    0.00    0.00      30         std::vector<tlm::tlm_bw_transport_if<tlm::tlm_base_protocol_types>*, std::allocator<tlm::tlm_bw_transport_if<tlm::tlm_base_protocol_types>*> >::size() const [271]
-----------------------------------------------
                0.00    0.00      30/30          std::vector<sc_core::sc_event const*, std::allocator<sc_core::sc_event const*> >::_M_insert_aux(__gnu_cxx::__normal_iterator<sc_core::sc_event const**, std::vector<sc_core::sc_event const*, std::allocator<sc_core::sc_event const*> > >, sc_core::sc_event const* const&) [747]
[272]    0.0    0.00    0.00      30         std::_Vector_base<sc_core::sc_event const*, std::allocator<sc_core::sc_event const*> >::_M_get_Tp_allocator() [272]
-----------------------------------------------
                0.00    0.00      30/30          tlm::tlm_bw_transport_if<tlm::tlm_base_protocol_types>** std::__copy_move_a2<false, tlm::tlm_bw_transport_if<tlm::tlm_base_protocol_types>**, tlm::tlm_bw_transport_if<tlm::tlm_base_protocol_types>**>(tlm::tlm_bw_transport_if<tlm::tlm_base_protocol_types>**, tlm::tlm_bw_transport_if<tlm::tlm_base_protocol_types>**, tlm::tlm_bw_transport_if<tlm::tlm_base_protocol_types>**) [362]
[273]    0.0    0.00    0.00      30         std::__niter_base<tlm::tlm_bw_transport_if<tlm::tlm_base_protocol_types>**, false>::__b(tlm::tlm_bw_transport_if<tlm::tlm_base_protocol_types>**) [273]
-----------------------------------------------
                0.00    0.00      14/28          std::vector<tlm::tlm_fw_transport_if<tlm::tlm_base_protocol_types>*, std::allocator<tlm::tlm_fw_transport_if<tlm::tlm_base_protocol_types>*> >::_M_insert_aux(__gnu_cxx::__normal_iterator<tlm::tlm_fw_transport_if<tlm::tlm_base_protocol_types>**, std::vector<tlm::tlm_fw_transport_if<tlm::tlm_base_protocol_types>*, std::allocator<tlm::tlm_fw_transport_if<tlm::tlm_base_protocol_types>*> > >, tlm::tlm_fw_transport_if<tlm::tlm_base_protocol_types>* const&) [443]
                0.00    0.00      14/28          __gnu_cxx::__normal_iterator<tlm::tlm_fw_transport_if<tlm::tlm_base_protocol_types>**, std::vector<tlm::tlm_fw_transport_if<tlm::tlm_base_protocol_types>*, std::allocator<tlm::tlm_fw_transport_if<tlm::tlm_base_protocol_types>*> > >::difference_type __gnu_cxx::operator-<tlm::tlm_fw_transport_if<tlm::tlm_base_protocol_types>**, std::vector<tlm::tlm_fw_transport_if<tlm::tlm_base_protocol_types>*, std::allocator<tlm::tlm_fw_transport_if<tlm::tlm_base_protocol_types>*> > >(__gnu_cxx::__normal_iterator<tlm::tlm_fw_transport_if<tlm::tlm_base_protocol_types>**, std::vector<tlm::tlm_fw_transport_if<tlm::tlm_base_protocol_types>*, std::allocator<tlm::tlm_fw_transport_if<tlm::tlm_base_protocol_types>*> > > const&, __gnu_cxx::__normal_iterator<tlm::tlm_fw_transport_if<tlm::tlm_base_protocol_types>**, std::vector<tlm::tlm_fw_transport_if<tlm::tlm_base_protocol_types>*, std::allocator<tlm::tlm_fw_transport_if<tlm::tlm_base_protocol_types>*> > > const&) [434]
[274]    0.0    0.00    0.00      28         __gnu_cxx::__normal_iterator<tlm::tlm_fw_transport_if<tlm::tlm_base_protocol_types>**, std::vector<tlm::tlm_fw_transport_if<tlm::tlm_base_protocol_types>*, std::allocator<tlm::tlm_fw_transport_if<tlm::tlm_base_protocol_types>*> > >::base() const [274]
-----------------------------------------------
                0.00    0.00       7/28          std::vector<tlm::tlm_fw_transport_if<tlm::tlm_base_protocol_types>*, std::allocator<tlm::tlm_fw_transport_if<tlm::tlm_base_protocol_types>*> >::~vector() [448]
                0.00    0.00      21/28          std::vector<tlm::tlm_fw_transport_if<tlm::tlm_base_protocol_types>*, std::allocator<tlm::tlm_fw_transport_if<tlm::tlm_base_protocol_types>*> >::_M_insert_aux(__gnu_cxx::__normal_iterator<tlm::tlm_fw_transport_if<tlm::tlm_base_protocol_types>**, std::vector<tlm::tlm_fw_transport_if<tlm::tlm_base_protocol_types>*, std::allocator<tlm::tlm_fw_transport_if<tlm::tlm_base_protocol_types>*> > >, tlm::tlm_fw_transport_if<tlm::tlm_base_protocol_types>* const&) [443]
[275]    0.0    0.00    0.00      28         std::_Vector_base<tlm::tlm_fw_transport_if<tlm::tlm_base_protocol_types>*, std::allocator<tlm::tlm_fw_transport_if<tlm::tlm_base_protocol_types>*> >::_M_get_Tp_allocator() [275]
-----------------------------------------------
                0.00    0.00      28/28          tlm::tlm_fw_transport_if<tlm::tlm_base_protocol_types>** std::copy<tlm::tlm_fw_transport_if<tlm::tlm_base_protocol_types>**, tlm::tlm_fw_transport_if<tlm::tlm_base_protocol_types>**>(tlm::tlm_fw_transport_if<tlm::tlm_base_protocol_types>**, tlm::tlm_fw_transport_if<tlm::tlm_base_protocol_types>**, tlm::tlm_fw_transport_if<tlm::tlm_base_protocol_types>**) [319]
[276]    0.0    0.00    0.00      28         std::__miter_base<tlm::tlm_fw_transport_if<tlm::tlm_base_protocol_types>**, false>::__b(tlm::tlm_fw_transport_if<tlm::tlm_base_protocol_types>**) [276]
-----------------------------------------------
                0.00    0.00       8/24          sc_core::sc_port_b<sc_core::sc_fifo_in_if<tlm::tlm_generic_payload*> >::size() const [383]
                0.00    0.00      16/24          std::vector<sc_core::sc_fifo_in_if<tlm::tlm_generic_payload*>*, std::allocator<sc_core::sc_fifo_in_if<tlm::tlm_generic_payload*>*> >::_M_check_len(unsigned long, char const*) const [568]
[277]    0.0    0.00    0.00      24         std::vector<sc_core::sc_fifo_in_if<tlm::tlm_generic_payload*>*, std::allocator<sc_core::sc_fifo_in_if<tlm::tlm_generic_payload*>*> >::size() const [277]
-----------------------------------------------
                0.00    0.00       8/24          sc_core::sc_port_b<sc_core::sc_fifo_out_if<tlm::tlm_generic_payload*> >::size() const [384]
                0.00    0.00      16/24          std::vector<sc_core::sc_fifo_out_if<tlm::tlm_generic_payload*>*, std::allocator<sc_core::sc_fifo_out_if<tlm::tlm_generic_payload*>*> >::_M_check_len(unsigned long, char const*) const [569]
[278]    0.0    0.00    0.00      24         std::vector<sc_core::sc_fifo_out_if<tlm::tlm_generic_payload*>*, std::allocator<sc_core::sc_fifo_out_if<tlm::tlm_generic_payload*>*> >::size() const [278]
-----------------------------------------------
                0.00    0.00      24/24          sc_core::sc_fifo_in_if<tlm::tlm_generic_payload*>** std::__copy_move_a2<false, sc_core::sc_fifo_in_if<tlm::tlm_generic_payload*>**, sc_core::sc_fifo_in_if<tlm::tlm_generic_payload*>**>(sc_core::sc_fifo_in_if<tlm::tlm_generic_payload*>**, sc_core::sc_fifo_in_if<tlm::tlm_generic_payload*>**, sc_core::sc_fifo_in_if<tlm::tlm_generic_payload*>**) [403]
[279]    0.0    0.00    0.00      24         std::__niter_base<sc_core::sc_fifo_in_if<tlm::tlm_generic_payload*>**, false>::__b(sc_core::sc_fifo_in_if<tlm::tlm_generic_payload*>**) [279]
-----------------------------------------------
                0.00    0.00      24/24          sc_core::sc_fifo_out_if<tlm::tlm_generic_payload*>** std::__copy_move_a2<false, sc_core::sc_fifo_out_if<tlm::tlm_generic_payload*>**, sc_core::sc_fifo_out_if<tlm::tlm_generic_payload*>**>(sc_core::sc_fifo_out_if<tlm::tlm_generic_payload*>**, sc_core::sc_fifo_out_if<tlm::tlm_generic_payload*>**, sc_core::sc_fifo_out_if<tlm::tlm_generic_payload*>**) [404]
[280]    0.0    0.00    0.00      24         std::__niter_base<sc_core::sc_fifo_out_if<tlm::tlm_generic_payload*>**, false>::__b(sc_core::sc_fifo_out_if<tlm::tlm_generic_payload*>**) [280]
-----------------------------------------------
                0.00    0.00       7/21          __gnu_cxx::new_allocator<tlm::tlm_fw_transport_if<tlm::tlm_base_protocol_types>*>::allocate(unsigned long, void const*) [430]
                0.00    0.00      14/21          std::vector<tlm::tlm_fw_transport_if<tlm::tlm_base_protocol_types>*, std::allocator<tlm::tlm_fw_transport_if<tlm::tlm_base_protocol_types>*> >::max_size() const [308]
[281]    0.0    0.00    0.00      21         __gnu_cxx::new_allocator<tlm::tlm_fw_transport_if<tlm::tlm_base_protocol_types>*>::max_size() const [281]
-----------------------------------------------
                0.00    0.00      10/20          std::vector<tlm::tlm_bw_transport_if<tlm::tlm_base_protocol_types>*, std::allocator<tlm::tlm_bw_transport_if<tlm::tlm_base_protocol_types>*> >::_M_insert_aux(__gnu_cxx::__normal_iterator<tlm::tlm_bw_transport_if<tlm::tlm_base_protocol_types>**, std::vector<tlm::tlm_bw_transport_if<tlm::tlm_base_protocol_types>*, std::allocator<tlm::tlm_bw_transport_if<tlm::tlm_base_protocol_types>*> > >, tlm::tlm_bw_transport_if<tlm::tlm_base_protocol_types>* const&) [508]
                0.00    0.00      10/20          __gnu_cxx::__normal_iterator<tlm::tlm_bw_transport_if<tlm::tlm_base_protocol_types>**, std::vector<tlm::tlm_bw_transport_if<tlm::tlm_base_protocol_types>*, std::allocator<tlm::tlm_bw_transport_if<tlm::tlm_base_protocol_types>*> > >::difference_type __gnu_cxx::operator-<tlm::tlm_bw_transport_if<tlm::tlm_base_protocol_types>**, std::vector<tlm::tlm_bw_transport_if<tlm::tlm_base_protocol_types>*, std::allocator<tlm::tlm_bw_transport_if<tlm::tlm_base_protocol_types>*> > >(__gnu_cxx::__normal_iterator<tlm::tlm_bw_transport_if<tlm::tlm_base_protocol_types>**, std::vector<tlm::tlm_bw_transport_if<tlm::tlm_base_protocol_types>*, std::allocator<tlm::tlm_bw_transport_if<tlm::tlm_base_protocol_types>*> > > const&, __gnu_cxx::__normal_iterator<tlm::tlm_bw_transport_if<tlm::tlm_base_protocol_types>**, std::vector<tlm::tlm_bw_transport_if<tlm::tlm_base_protocol_types>*, std::allocator<tlm::tlm_bw_transport_if<tlm::tlm_base_protocol_types>*> > > const&) [495]
[282]    0.0    0.00    0.00      20         __gnu_cxx::__normal_iterator<tlm::tlm_bw_transport_if<tlm::tlm_base_protocol_types>**, std::vector<tlm::tlm_bw_transport_if<tlm::tlm_base_protocol_types>*, std::allocator<tlm::tlm_bw_transport_if<tlm::tlm_base_protocol_types>*> > >::base() const [282]
-----------------------------------------------
                0.00    0.00      20/20          std::vector<sc_core::sc_event const*, std::allocator<sc_core::sc_event const*> >::max_size() const [284]
[283]    0.0    0.00    0.00      20         std::_Vector_base<sc_core::sc_event const*, std::allocator<sc_core::sc_event const*> >::_M_get_Tp_allocator() const [283]
-----------------------------------------------
                0.00    0.00      20/20          std::vector<sc_core::sc_event const*, std::allocator<sc_core::sc_event const*> >::_M_check_len(unsigned long, char const*) const [341]
[284]    0.0    0.00    0.00      20         std::vector<sc_core::sc_event const*, std::allocator<sc_core::sc_event const*> >::max_size() const [284]
                0.00    0.00      20/20          std::_Vector_base<sc_core::sc_event const*, std::allocator<sc_core::sc_event const*> >::_M_get_Tp_allocator() const [283]
                0.00    0.00      20/30          __gnu_cxx::new_allocator<sc_core::sc_event const*>::max_size() const [270]
-----------------------------------------------
                0.00    0.00      20/20          sc_core::sc_event const** std::__copy_move_a<false, sc_core::sc_event const**, sc_core::sc_event const**>(sc_core::sc_event const**, sc_core::sc_event const**, sc_core::sc_event const**) [289]
[285]    0.0    0.00    0.00      20         sc_core::sc_event const** std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<sc_core::sc_event const*>(sc_core::sc_event const* const*, sc_core::sc_event const* const*, sc_core::sc_event const**) [285]
-----------------------------------------------
                0.00    0.00       5/20          std::vector<tlm::tlm_bw_transport_if<tlm::tlm_base_protocol_types>*, std::allocator<tlm::tlm_bw_transport_if<tlm::tlm_base_protocol_types>*> >::~vector() [513]
                0.00    0.00      15/20          std::vector<tlm::tlm_bw_transport_if<tlm::tlm_base_protocol_types>*, std::allocator<tlm::tlm_bw_transport_if<tlm::tlm_base_protocol_types>*> >::_M_insert_aux(__gnu_cxx::__normal_iterator<tlm::tlm_bw_transport_if<tlm::tlm_base_protocol_types>**, std::vector<tlm::tlm_bw_transport_if<tlm::tlm_base_protocol_types>*, std::allocator<tlm::tlm_bw_transport_if<tlm::tlm_base_protocol_types>*> > >, tlm::tlm_bw_transport_if<tlm::tlm_base_protocol_types>* const&) [508]
