Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
[158]    0.0    0.00    0.00      16         sc_core::sc_signal_in_if<pkt>** std::__uninitialized_move_a<sc_core::sc_signal_in_if<pkt>**, sc_core::sc_signal_in_if<pkt>**, std::allocator<sc_core::sc_signal_in_if<pkt>*> >(sc_core::sc_signal_in_if<pkt>**, sc_core::sc_signal_in_if<pkt>**, sc_core::sc_signal_in_if<pkt>**, std::allocator<sc_core::sc_signal_in_if<pkt>*>&) [158]
                0.00    0.00      16/16          sc_core::sc_signal_in_if<pkt>** std::__uninitialized_copy_a<sc_core::sc_signal_in_if<pkt>**, sc_core::sc_signal_in_if<pkt>**, sc_core::sc_signal_in_if<pkt>*>(sc_core::sc_signal_in_if<pkt>**, sc_core::sc_signal_in_if<pkt>**, sc_core::sc_signal_in_if<pkt>**, std::allocator<sc_core::sc_signal_in_if<pkt>*>&) [155]
-----------------------------------------------
                0.00    0.00      16/16          std::vector<sc_core::sc_signal_in_if<sc_dt::sc_int<4> >*, std::allocator<sc_core::sc_signal_in_if<sc_dt::sc_int<4> >*> >::_M_insert_aux(__gnu_cxx::__normal_iterator<sc_core::sc_signal_in_if<sc_dt::sc_int<4> >**, std::vector<sc_core::sc_signal_in_if<sc_dt::sc_int<4> >*, std::allocator<sc_core::sc_signal_in_if<sc_dt::sc_int<4> >*> > >, sc_core::sc_signal_in_if<sc_dt::sc_int<4> >* const&) [277]
[159]    0.0    0.00    0.00      16         sc_core::sc_signal_in_if<sc_dt::sc_int<4> >** std::__uninitialized_move_a<sc_core::sc_signal_in_if<sc_dt::sc_int<4> >**, sc_core::sc_signal_in_if<sc_dt::sc_int<4> >**, std::allocator<sc_core::sc_signal_in_if<sc_dt::sc_int<4> >*> >(sc_core::sc_signal_in_if<sc_dt::sc_int<4> >**, sc_core::sc_signal_in_if<sc_dt::sc_int<4> >**, sc_core::sc_signal_in_if<sc_dt::sc_int<4> >**, std::allocator<sc_core::sc_signal_in_if<sc_dt::sc_int<4> >*>&) [159]
                0.00    0.00      16/16          sc_core::sc_signal_in_if<sc_dt::sc_int<4> >** std::__uninitialized_copy_a<sc_core::sc_signal_in_if<sc_dt::sc_int<4> >**, sc_core::sc_signal_in_if<sc_dt::sc_int<4> >**, sc_core::sc_signal_in_if<sc_dt::sc_int<4> >*>(sc_core::sc_signal_in_if<sc_dt::sc_int<4> >**, sc_core::sc_signal_in_if<sc_dt::sc_int<4> >**, sc_core::sc_signal_in_if<sc_dt::sc_int<4> >**, std::allocator<sc_core::sc_signal_in_if<sc_dt::sc_int<4> >*>&) [156]
-----------------------------------------------
                0.00    0.00      16/16          std::vector<sc_core::sc_signal_inout_if<pkt>*, std::allocator<sc_core::sc_signal_inout_if<pkt>*> >::_M_insert_aux(__gnu_cxx::__normal_iterator<sc_core::sc_signal_inout_if<pkt>**, std::vector<sc_core::sc_signal_inout_if<pkt>*, std::allocator<sc_core::sc_signal_inout_if<pkt>*> > >, sc_core::sc_signal_inout_if<pkt>* const&) [284]
[160]    0.0    0.00    0.00      16         sc_core::sc_signal_inout_if<pkt>** std::__uninitialized_move_a<sc_core::sc_signal_inout_if<pkt>**, sc_core::sc_signal_inout_if<pkt>**, std::allocator<sc_core::sc_signal_inout_if<pkt>*> >(sc_core::sc_signal_inout_if<pkt>**, sc_core::sc_signal_inout_if<pkt>**, sc_core::sc_signal_inout_if<pkt>**, std::allocator<sc_core::sc_signal_inout_if<pkt>*>&) [160]
                0.00    0.00      16/16          sc_core::sc_signal_inout_if<pkt>** std::__uninitialized_copy_a<sc_core::sc_signal_inout_if<pkt>**, sc_core::sc_signal_inout_if<pkt>**, sc_core::sc_signal_inout_if<pkt>*>(sc_core::sc_signal_inout_if<pkt>**, sc_core::sc_signal_inout_if<pkt>**, sc_core::sc_signal_inout_if<pkt>**, std::allocator<sc_core::sc_signal_inout_if<pkt>*>&) [157]
-----------------------------------------------
                0.00    0.00      16/16          sc_core::sc_signal_in_if<pkt>** std::__uninitialized_copy<true>::uninitialized_copy<sc_core::sc_signal_in_if<pkt>**, sc_core::sc_signal_in_if<pkt>**>(sc_core::sc_signal_in_if<pkt>**, sc_core::sc_signal_in_if<pkt>**, sc_core::sc_signal_in_if<pkt>**) [143]
[161]    0.0    0.00    0.00      16         sc_core::sc_signal_in_if<pkt>** std::copy<sc_core::sc_signal_in_if<pkt>**, sc_core::sc_signal_in_if<pkt>**>(sc_core::sc_signal_in_if<pkt>**, sc_core::sc_signal_in_if<pkt>**, sc_core::sc_signal_in_if<pkt>**) [161]
                0.00    0.00      32/32          std::__miter_base<sc_core::sc_signal_in_if<pkt>**, false>::__b(sc_core::sc_signal_in_if<pkt>**) [101]
                0.00    0.00      16/16          sc_core::sc_signal_in_if<pkt>** std::__copy_move_a2<false, sc_core::sc_signal_in_if<pkt>**, sc_core::sc_signal_in_if<pkt>**>(sc_core::sc_signal_in_if<pkt>**, sc_core::sc_signal_in_if<pkt>**, sc_core::sc_signal_in_if<pkt>**) [149]
-----------------------------------------------
                0.00    0.00      16/16          sc_core::sc_signal_in_if<sc_dt::sc_int<4> >** std::__uninitialized_copy<true>::uninitialized_copy<sc_core::sc_signal_in_if<sc_dt::sc_int<4> >**, sc_core::sc_signal_in_if<sc_dt::sc_int<4> >**>(sc_core::sc_signal_in_if<sc_dt::sc_int<4> >**, sc_core::sc_signal_in_if<sc_dt::sc_int<4> >**, sc_core::sc_signal_in_if<sc_dt::sc_int<4> >**) [144]
[162]    0.0    0.00    0.00      16         sc_core::sc_signal_in_if<sc_dt::sc_int<4> >** std::copy<sc_core::sc_signal_in_if<sc_dt::sc_int<4> >**, sc_core::sc_signal_in_if<sc_dt::sc_int<4> >**>(sc_core::sc_signal_in_if<sc_dt::sc_int<4> >**, sc_core::sc_signal_in_if<sc_dt::sc_int<4> >**, sc_core::sc_signal_in_if<sc_dt::sc_int<4> >**) [162]
                0.00    0.00      32/32          std::__miter_base<sc_core::sc_signal_in_if<sc_dt::sc_int<4> >**, false>::__b(sc_core::sc_signal_in_if<sc_dt::sc_int<4> >**) [102]
                0.00    0.00      16/16          sc_core::sc_signal_in_if<sc_dt::sc_int<4> >** std::__copy_move_a2<false, sc_core::sc_signal_in_if<sc_dt::sc_int<4> >**, sc_core::sc_signal_in_if<sc_dt::sc_int<4> >**>(sc_core::sc_signal_in_if<sc_dt::sc_int<4> >**, sc_core::sc_signal_in_if<sc_dt::sc_int<4> >**, sc_core::sc_signal_in_if<sc_dt::sc_int<4> >**) [150]
-----------------------------------------------
                0.00    0.00      16/16          sc_core::sc_signal_inout_if<pkt>** std::__uninitialized_copy<true>::uninitialized_copy<sc_core::sc_signal_inout_if<pkt>**, sc_core::sc_signal_inout_if<pkt>**>(sc_core::sc_signal_inout_if<pkt>**, sc_core::sc_signal_inout_if<pkt>**, sc_core::sc_signal_inout_if<pkt>**) [145]
[163]    0.0    0.00    0.00      16         sc_core::sc_signal_inout_if<pkt>** std::copy<sc_core::sc_signal_inout_if<pkt>**, sc_core::sc_signal_inout_if<pkt>**>(sc_core::sc_signal_inout_if<pkt>**, sc_core::sc_signal_inout_if<pkt>**, sc_core::sc_signal_inout_if<pkt>**) [163]
                0.00    0.00      32/32          std::__miter_base<sc_core::sc_signal_inout_if<pkt>**, false>::__b(sc_core::sc_signal_inout_if<pkt>**) [103]
                0.00    0.00      16/16          sc_core::sc_signal_inout_if<pkt>** std::__copy_move_a2<false, sc_core::sc_signal_inout_if<pkt>**, sc_core::sc_signal_inout_if<pkt>**>(sc_core::sc_signal_inout_if<pkt>**, sc_core::sc_signal_inout_if<pkt>**, sc_core::sc_signal_inout_if<pkt>**) [151]
-----------------------------------------------
                0.00    0.00      16/16          void std::_Destroy<sc_core::sc_signal_in_if<pkt>**, sc_core::sc_signal_in_if<pkt>*>(sc_core::sc_signal_in_if<pkt>**, sc_core::sc_signal_in_if<pkt>**, std::allocator<sc_core::sc_signal_in_if<pkt>*>&) [165]
[164]    0.0    0.00    0.00      16         void std::_Destroy<sc_core::sc_signal_in_if<pkt>**>(sc_core::sc_signal_in_if<pkt>**, sc_core::sc_signal_in_if<pkt>**) [164]
                0.00    0.00      16/16          void std::_Destroy_aux<true>::__destroy<sc_core::sc_signal_in_if<pkt>**>(sc_core::sc_signal_in_if<pkt>**, sc_core::sc_signal_in_if<pkt>**) [137]
-----------------------------------------------
                0.00    0.00       8/16          std::vector<sc_core::sc_signal_in_if<pkt>*, std::allocator<sc_core::sc_signal_in_if<pkt>*> >::~vector() [275]
                0.00    0.00       8/16          std::vector<sc_core::sc_signal_in_if<pkt>*, std::allocator<sc_core::sc_signal_in_if<pkt>*> >::_M_insert_aux(__gnu_cxx::__normal_iterator<sc_core::sc_signal_in_if<pkt>**, std::vector<sc_core::sc_signal_in_if<pkt>*, std::allocator<sc_core::sc_signal_in_if<pkt>*> > >, sc_core::sc_signal_in_if<pkt>* const&) [270]
[165]    0.0    0.00    0.00      16         void std::_Destroy<sc_core::sc_signal_in_if<pkt>**, sc_core::sc_signal_in_if<pkt>*>(sc_core::sc_signal_in_if<pkt>**, sc_core::sc_signal_in_if<pkt>**, std::allocator<sc_core::sc_signal_in_if<pkt>*>&) [165]
                0.00    0.00      16/16          void std::_Destroy<sc_core::sc_signal_in_if<pkt>**>(sc_core::sc_signal_in_if<pkt>**, sc_core::sc_signal_in_if<pkt>**) [164]
-----------------------------------------------
                0.00    0.00      16/16          void std::_Destroy<sc_core::sc_signal_in_if<sc_dt::sc_int<4> >**, sc_core::sc_signal_in_if<sc_dt::sc_int<4> >*>(sc_core::sc_signal_in_if<sc_dt::sc_int<4> >**, sc_core::sc_signal_in_if<sc_dt::sc_int<4> >**, std::allocator<sc_core::sc_signal_in_if<sc_dt::sc_int<4> >*>&) [167]
[166]    0.0    0.00    0.00      16         void std::_Destroy<sc_core::sc_signal_in_if<sc_dt::sc_int<4> >**>(sc_core::sc_signal_in_if<sc_dt::sc_int<4> >**, sc_core::sc_signal_in_if<sc_dt::sc_int<4> >**) [166]
                0.00    0.00      16/16          void std::_Destroy_aux<true>::__destroy<sc_core::sc_signal_in_if<sc_dt::sc_int<4> >**>(sc_core::sc_signal_in_if<sc_dt::sc_int<4> >**, sc_core::sc_signal_in_if<sc_dt::sc_int<4> >**) [138]
-----------------------------------------------
                0.00    0.00       8/16          std::vector<sc_core::sc_signal_in_if<sc_dt::sc_int<4> >*, std::allocator<sc_core::sc_signal_in_if<sc_dt::sc_int<4> >*> >::~vector() [282]
                0.00    0.00       8/16          std::vector<sc_core::sc_signal_in_if<sc_dt::sc_int<4> >*, std::allocator<sc_core::sc_signal_in_if<sc_dt::sc_int<4> >*> >::_M_insert_aux(__gnu_cxx::__normal_iterator<sc_core::sc_signal_in_if<sc_dt::sc_int<4> >**, std::vector<sc_core::sc_signal_in_if<sc_dt::sc_int<4> >*, std::allocator<sc_core::sc_signal_in_if<sc_dt::sc_int<4> >*> > >, sc_core::sc_signal_in_if<sc_dt::sc_int<4> >* const&) [277]
[167]    0.0    0.00    0.00      16         void std::_Destroy<sc_core::sc_signal_in_if<sc_dt::sc_int<4> >**, sc_core::sc_signal_in_if<sc_dt::sc_int<4> >*>(sc_core::sc_signal_in_if<sc_dt::sc_int<4> >**, sc_core::sc_signal_in_if<sc_dt::sc_int<4> >**, std::allocator<sc_core::sc_signal_in_if<sc_dt::sc_int<4> >*>&) [167]
                0.00    0.00      16/16          void std::_Destroy<sc_core::sc_signal_in_if<sc_dt::sc_int<4> >**>(sc_core::sc_signal_in_if<sc_dt::sc_int<4> >**, sc_core::sc_signal_in_if<sc_dt::sc_int<4> >**) [166]
-----------------------------------------------
                0.00    0.00      16/16          void std::_Destroy<sc_core::sc_signal_inout_if<pkt>**, sc_core::sc_signal_inout_if<pkt>*>(sc_core::sc_signal_inout_if<pkt>**, sc_core::sc_signal_inout_if<pkt>**, std::allocator<sc_core::sc_signal_inout_if<pkt>*>&) [169]
[168]    0.0    0.00    0.00      16         void std::_Destroy<sc_core::sc_signal_inout_if<pkt>**>(sc_core::sc_signal_inout_if<pkt>**, sc_core::sc_signal_inout_if<pkt>**) [168]
                0.00    0.00      16/16          void std::_Destroy_aux<true>::__destroy<sc_core::sc_signal_inout_if<pkt>**>(sc_core::sc_signal_inout_if<pkt>**, sc_core::sc_signal_inout_if<pkt>**) [139]
-----------------------------------------------
                0.00    0.00       8/16          std::vector<sc_core::sc_signal_inout_if<pkt>*, std::allocator<sc_core::sc_signal_inout_if<pkt>*> >::~vector() [289]
                0.00    0.00       8/16          std::vector<sc_core::sc_signal_inout_if<pkt>*, std::allocator<sc_core::sc_signal_inout_if<pkt>*> >::_M_insert_aux(__gnu_cxx::__normal_iterator<sc_core::sc_signal_inout_if<pkt>**, std::vector<sc_core::sc_signal_inout_if<pkt>*, std::allocator<sc_core::sc_signal_inout_if<pkt>*> > >, sc_core::sc_signal_inout_if<pkt>* const&) [284]
[169]    0.0    0.00    0.00      16         void std::_Destroy<sc_core::sc_signal_inout_if<pkt>**, sc_core::sc_signal_inout_if<pkt>*>(sc_core::sc_signal_inout_if<pkt>**, sc_core::sc_signal_inout_if<pkt>**, std::allocator<sc_core::sc_signal_inout_if<pkt>*>&) [169]
                0.00    0.00      16/16          void std::_Destroy<sc_core::sc_signal_inout_if<pkt>**>(sc_core::sc_signal_inout_if<pkt>**, sc_core::sc_signal_inout_if<pkt>**) [168]
-----------------------------------------------
                0.00    0.00      12/12          sc_core::sc_writer_policy_check_write::check_write(sc_core::sc_object*, bool) [48]
[170]    0.0    0.00    0.00      12         sc_core::sc_process_handle::swap(sc_core::sc_process_handle&) [170]
-----------------------------------------------
                0.00    0.00      12/12          sc_core::sc_writer_policy_check_write::check_write(sc_core::sc_object*, bool) [48]
[171]    0.0    0.00    0.00      12         sc_core::sc_process_handle::sc_process_handle(sc_core::sc_process_b*) [171]
                0.00    0.00       8/26          sc_core::sc_process_b::reference_increment() [107]
-----------------------------------------------
                0.00    0.00      12/12          sc_core::sc_writer_policy_check_write::sc_writer_policy_check_write(bool) [177]
[172]    0.0    0.00    0.00      12         sc_core::sc_process_handle::sc_process_handle() [172]
-----------------------------------------------
                0.00    0.00       4/12          sc_core::sc_signal_t<sc_dt::sc_int<4>, (sc_core::sc_writer_policy)0>::sc_signal_t(char const*, sc_dt::sc_int<4> const&) [323]
                0.00    0.00       8/12          sc_core::sc_signal_t<pkt, (sc_core::sc_writer_policy)0>::sc_signal_t(char const*, pkt const&) [194]
[173]    0.0    0.00    0.00      12         sc_core::sc_signal_channel::sc_signal_channel(char const*) [173]
-----------------------------------------------
                0.00    0.00       4/12          sc_core::sc_signal_t<sc_dt::sc_int<4>, (sc_core::sc_writer_policy)0>::sc_signal_t(char const*, sc_dt::sc_int<4> const&) [323]
                0.00    0.00       8/12          sc_core::sc_signal_t<pkt, (sc_core::sc_writer_policy)0>::sc_signal_t(char const*, pkt const&) [194]
[174]    0.0    0.00    0.00      12         sc_core::sc_writer_policy_check<(sc_core::sc_writer_policy)0>::sc_writer_policy_check() [174]
                0.00    0.00      12/12          sc_core::sc_writer_policy_check_port::sc_writer_policy_check_port() [176]
                0.00    0.00      12/12          sc_core::sc_writer_policy_check_write::sc_writer_policy_check_write(bool) [177]
-----------------------------------------------
                0.00    0.00       4/12          sc_core::sc_signal_t<sc_dt::sc_int<4>, (sc_core::sc_writer_policy)0>::~sc_signal_t() [324]
                0.00    0.00       8/12          sc_core::sc_signal_t<pkt, (sc_core::sc_writer_policy)0>::~sc_signal_t() [195]
[175]    0.0    0.00    0.00      12         sc_core::sc_writer_policy_check<(sc_core::sc_writer_policy)0>::~sc_writer_policy_check() [175]
                0.00    0.00      12/12          sc_core::sc_writer_policy_check_write::~sc_writer_policy_check_write() [178]
-----------------------------------------------
                0.00    0.00      12/12          sc_core::sc_writer_policy_check<(sc_core::sc_writer_policy)0>::sc_writer_policy_check() [174]
[176]    0.0    0.00    0.00      12         sc_core::sc_writer_policy_check_port::sc_writer_policy_check_port() [176]
-----------------------------------------------
                0.00    0.00      12/12          sc_core::sc_writer_policy_check<(sc_core::sc_writer_policy)0>::sc_writer_policy_check() [174]
[177]    0.0    0.00    0.00      12         sc_core::sc_writer_policy_check_write::sc_writer_policy_check_write(bool) [177]
                0.00    0.00      12/12          sc_core::sc_process_handle::sc_process_handle() [172]
-----------------------------------------------
                0.00    0.00      12/12          sc_core::sc_writer_policy_check<(sc_core::sc_writer_policy)0>::~sc_writer_policy_check() [175]
[178]    0.0    0.00    0.00      12         sc_core::sc_writer_policy_check_write::~sc_writer_policy_check_write() [178]
                0.00    0.00      12/52          sc_core::sc_process_handle::~sc_process_handle() [84]
-----------------------------------------------
                0.00    0.00       6/12          std::vector<sc_core::sc_signal_in_if<bool>*, std::allocator<sc_core::sc_signal_in_if<bool>*> >::end() [310]
                0.00    0.00       6/12          std::vector<sc_core::sc_signal_in_if<bool>*, std::allocator<sc_core::sc_signal_in_if<bool>*> >::begin() [311]
[179]    0.0    0.00    0.00      12         __gnu_cxx::__normal_iterator<sc_core::sc_signal_in_if<bool>**, std::vector<sc_core::sc_signal_in_if<bool>*, std::allocator<sc_core::sc_signal_in_if<bool>*> > >::__normal_iterator(sc_core::sc_signal_in_if<bool>** const&) [179]
-----------------------------------------------
                0.00    0.00       6/12          sc_core::sc_port_b<sc_core::sc_signal_in_if<bool> >::add_interface(sc_core::sc_interface*) [484]
                0.00    0.00       6/12          sc_core::sc_port_b<sc_core::sc_signal_in_if<bool> >::interface_count() const [576]
[180]    0.0    0.00    0.00      12         sc_core::sc_port_b<sc_core::sc_signal_in_if<bool> >::size() const [180]
                0.00    0.00      12/36          std::vector<sc_core::sc_signal_in_if<bool>*, std::allocator<sc_core::sc_signal_in_if<bool>*> >::size() const [93]
-----------------------------------------------
                0.00    0.00      12/12          std::vector<sc_core::sc_signal_in_if<bool>*, std::allocator<sc_core::sc_signal_in_if<bool>*> >::max_size() const [182]
[181]    0.0    0.00    0.00      12         std::_Vector_base<sc_core::sc_signal_in_if<bool>*, std::allocator<sc_core::sc_signal_in_if<bool>*> >::_M_get_Tp_allocator() const [181]
-----------------------------------------------
                0.00    0.00      12/12          std::vector<sc_core::sc_signal_in_if<bool>*, std::allocator<sc_core::sc_signal_in_if<bool>*> >::_M_check_len(unsigned long, char const*) const [303]
[182]    0.0    0.00    0.00      12         std::vector<sc_core::sc_signal_in_if<bool>*, std::allocator<sc_core::sc_signal_in_if<bool>*> >::max_size() const [182]
                0.00    0.00      12/12          std::_Vector_base<sc_core::sc_signal_in_if<bool>*, std::allocator<sc_core::sc_signal_in_if<bool>*> >::_M_get_Tp_allocator() const [181]
                0.00    0.00      12/18          __gnu_cxx::new_allocator<sc_core::sc_signal_in_if<bool>*>::max_size() const [117]
-----------------------------------------------
                0.00    0.00      12/12          sc_core::sc_signal_in_if<bool>** std::__copy_move_a<false, sc_core::sc_signal_in_if<bool>**, sc_core::sc_signal_in_if<bool>**>(sc_core::sc_signal_in_if<bool>**, sc_core::sc_signal_in_if<bool>**, sc_core::sc_signal_in_if<bool>**) [185]
[183]    0.0    0.00    0.00      12         sc_core::sc_signal_in_if<bool>** std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<sc_core::sc_signal_in_if<bool>*>(sc_core::sc_signal_in_if<bool>* const*, sc_core::sc_signal_in_if<bool>* const*, sc_core::sc_signal_in_if<bool>**) [183]
-----------------------------------------------
                0.00    0.00      12/12          sc_core::sc_signal_in_if<bool>** std::uninitialized_copy<sc_core::sc_signal_in_if<bool>**, sc_core::sc_signal_in_if<bool>**>(sc_core::sc_signal_in_if<bool>**, sc_core::sc_signal_in_if<bool>**, sc_core::sc_signal_in_if<bool>**) [187]
[184]    0.0    0.00    0.00      12         sc_core::sc_signal_in_if<bool>** std::__uninitialized_copy<true>::uninitialized_copy<sc_core::sc_signal_in_if<bool>**, sc_core::sc_signal_in_if<bool>**>(sc_core::sc_signal_in_if<bool>**, sc_core::sc_signal_in_if<bool>**, sc_core::sc_signal_in_if<bool>**) [184]
                0.00    0.00      12/12          sc_core::sc_signal_in_if<bool>** std::copy<sc_core::sc_signal_in_if<bool>**, sc_core::sc_signal_in_if<bool>**>(sc_core::sc_signal_in_if<bool>**, sc_core::sc_signal_in_if<bool>**, sc_core::sc_signal_in_if<bool>**) [190]
-----------------------------------------------
                0.00    0.00      12/12          sc_core::sc_signal_in_if<bool>** std::__copy_move_a2<false, sc_core::sc_signal_in_if<bool>**, sc_core::sc_signal_in_if<bool>**>(sc_core::sc_signal_in_if<bool>**, sc_core::sc_signal_in_if<bool>**, sc_core::sc_signal_in_if<bool>**) [186]
[185]    0.0    0.00    0.00      12         sc_core::sc_signal_in_if<bool>** std::__copy_move_a<false, sc_core::sc_signal_in_if<bool>**, sc_core::sc_signal_in_if<bool>**>(sc_core::sc_signal_in_if<bool>**, sc_core::sc_signal_in_if<bool>**, sc_core::sc_signal_in_if<bool>**) [185]
                0.00    0.00      12/12          sc_core::sc_signal_in_if<bool>** std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<sc_core::sc_signal_in_if<bool>*>(sc_core::sc_signal_in_if<bool>* const*, sc_core::sc_signal_in_if<bool>* const*, sc_core::sc_signal_in_if<bool>**) [183]
-----------------------------------------------
                0.00    0.00      12/12          sc_core::sc_signal_in_if<bool>** std::copy<sc_core::sc_signal_in_if<bool>**, sc_core::sc_signal_in_if<bool>**>(sc_core::sc_signal_in_if<bool>**, sc_core::sc_signal_in_if<bool>**, sc_core::sc_signal_in_if<bool>**) [190]
[186]    0.0    0.00    0.00      12         sc_core::sc_signal_in_if<bool>** std::__copy_move_a2<false, sc_core::sc_signal_in_if<bool>**, sc_core::sc_signal_in_if<bool>**>(sc_core::sc_signal_in_if<bool>**, sc_core::sc_signal_in_if<bool>**, sc_core::sc_signal_in_if<bool>**) [186]
                0.00    0.00      36/36          std::__niter_base<sc_core::sc_signal_in_if<bool>**, false>::__b(sc_core::sc_signal_in_if<bool>**) [94]
                0.00    0.00      12/12          sc_core::sc_signal_in_if<bool>** std::__copy_move_a<false, sc_core::sc_signal_in_if<bool>**, sc_core::sc_signal_in_if<bool>**>(sc_core::sc_signal_in_if<bool>**, sc_core::sc_signal_in_if<bool>**, sc_core::sc_signal_in_if<bool>**) [185]
-----------------------------------------------
                0.00    0.00      12/12          sc_core::sc_signal_in_if<bool>** std::__uninitialized_copy_a<sc_core::sc_signal_in_if<bool>**, sc_core::sc_signal_in_if<bool>**, sc_core::sc_signal_in_if<bool>*>(sc_core::sc_signal_in_if<bool>**, sc_core::sc_signal_in_if<bool>**, sc_core::sc_signal_in_if<bool>**, std::allocator<sc_core::sc_signal_in_if<bool>*>&) [188]
[187]    0.0    0.00    0.00      12         sc_core::sc_signal_in_if<bool>** std::uninitialized_copy<sc_core::sc_signal_in_if<bool>**, sc_core::sc_signal_in_if<bool>**>(sc_core::sc_signal_in_if<bool>**, sc_core::sc_signal_in_if<bool>**, sc_core::sc_signal_in_if<bool>**) [187]
                0.00    0.00      12/12          sc_core::sc_signal_in_if<bool>** std::__uninitialized_copy<true>::uninitialized_copy<sc_core::sc_signal_in_if<bool>**, sc_core::sc_signal_in_if<bool>**>(sc_core::sc_signal_in_if<bool>**, sc_core::sc_signal_in_if<bool>**, sc_core::sc_signal_in_if<bool>**) [184]
-----------------------------------------------
                0.00    0.00      12/12          sc_core::sc_signal_in_if<bool>** std::__uninitialized_move_a<sc_core::sc_signal_in_if<bool>**, sc_core::sc_signal_in_if<bool>**, std::allocator<sc_core::sc_signal_in_if<bool>*> >(sc_core::sc_signal_in_if<bool>**, sc_core::sc_signal_in_if<bool>**, sc_core::sc_signal_in_if<bool>**, std::allocator<sc_core::sc_signal_in_if<bool>*>&) [189]
[188]    0.0    0.00    0.00      12         sc_core::sc_signal_in_if<bool>** std::__uninitialized_copy_a<sc_core::sc_signal_in_if<bool>**, sc_core::sc_signal_in_if<bool>**, sc_core::sc_signal_in_if<bool>*>(sc_core::sc_signal_in_if<bool>**, sc_core::sc_signal_in_if<bool>**, sc_core::sc_signal_in_if<bool>**, std::allocator<sc_core::sc_signal_in_if<bool>*>&) [188]
                0.00    0.00      12/12          sc_core::sc_signal_in_if<bool>** std::uninitialized_copy<sc_core::sc_signal_in_if<bool>**, sc_core::sc_signal_in_if<bool>**>(sc_core::sc_signal_in_if<bool>**, sc_core::sc_signal_in_if<bool>**, sc_core::sc_signal_in_if<bool>**) [187]
-----------------------------------------------
                0.00    0.00      12/12          std::vector<sc_core::sc_signal_in_if<bool>*, std::allocator<sc_core::sc_signal_in_if<bool>*> >::_M_insert_aux(__gnu_cxx::__normal_iterator<sc_core::sc_signal_in_if<bool>**, std::vector<sc_core::sc_signal_in_if<bool>*, std::allocator<sc_core::sc_signal_in_if<bool>*> > >, sc_core::sc_signal_in_if<bool>* const&) [309]
[189]    0.0    0.00    0.00      12         sc_core::sc_signal_in_if<bool>** std::__uninitialized_move_a<sc_core::sc_signal_in_if<bool>**, sc_core::sc_signal_in_if<bool>**, std::allocator<sc_core::sc_signal_in_if<bool>*> >(sc_core::sc_signal_in_if<bool>**, sc_core::sc_signal_in_if<bool>**, sc_core::sc_signal_in_if<bool>**, std::allocator<sc_core::sc_signal_in_if<bool>*>&) [189]
                0.00    0.00      12/12          sc_core::sc_signal_in_if<bool>** std::__uninitialized_copy_a<sc_core::sc_signal_in_if<bool>**, sc_core::sc_signal_in_if<bool>**, sc_core::sc_signal_in_if<bool>*>(sc_core::sc_signal_in_if<bool>**, sc_core::sc_signal_in_if<bool>**, sc_core::sc_signal_in_if<bool>**, std::allocator<sc_core::sc_signal_in_if<bool>*>&) [188]
-----------------------------------------------
                0.00    0.00      12/12          sc_core::sc_signal_in_if<bool>** std::__uninitialized_copy<true>::uninitialized_copy<sc_core::sc_signal_in_if<bool>**, sc_core::sc_signal_in_if<bool>**>(sc_core::sc_signal_in_if<bool>**, sc_core::sc_signal_in_if<bool>**, sc_core::sc_signal_in_if<bool>**) [184]
[190]    0.0    0.00    0.00      12         sc_core::sc_signal_in_if<bool>** std::copy<sc_core::sc_signal_in_if<bool>**, sc_core::sc_signal_in_if<bool>**>(sc_core::sc_signal_in_if<bool>**, sc_core::sc_signal_in_if<bool>**, sc_core::sc_signal_in_if<bool>**) [190]
                0.00    0.00      24/24          std::__miter_base<sc_core::sc_signal_in_if<bool>**, false>::__b(sc_core::sc_signal_in_if<bool>**) [114]
                0.00    0.00      12/12          sc_core::sc_signal_in_if<bool>** std::__copy_move_a2<false, sc_core::sc_signal_in_if<bool>**, sc_core::sc_signal_in_if<bool>**>(sc_core::sc_signal_in_if<bool>**, sc_core::sc_signal_in_if<bool>**, sc_core::sc_signal_in_if<bool>**) [186]
-----------------------------------------------
                0.00    0.00       8/8           mcast_pkt_switch::entry() [398]
[191]    0.0    0.00    0.00       8         fifo::fifo() [191]
                0.00    0.00      32/1576        pkt::pkt() [35]
                0.00    0.00       8/8           sc_dt::sc_uint<3>::sc_uint() [193]
                0.00    0.00       8/16          sc_dt::sc_uint<3>::operator=(int) [121]
-----------------------------------------------
                0.00    0.00       8/8           mcast_pkt_switch::entry() [398]
[192]    0.0    0.00    0.00       8         fifo::~fifo() [192]
                0.00    0.00      32/1588        pkt::~pkt() [32]
                0.00    0.00       8/933         sc_dt::sc_uint<3>::~sc_uint() [47]
-----------------------------------------------
                0.00    0.00       8/8           fifo::fifo() [191]
[193]    0.0    0.00    0.00       8         sc_dt::sc_uint<3>::sc_uint() [193]
                0.00    0.00       8/937         sc_dt::sc_uint_base::sc_uint_base(int) [44]
-----------------------------------------------
